"","X","DistCode","DistName","SchCode","Year","Takeover","SchName","SchType","Neighborhood","Charter","GroupType","GroupName","TestSubject","Level_1_Count","Level_2_Count","Level_3_Count","Level_4_Count","Total_Count","Level_1_Percentage","Level_2_Percentage","Level_3_Percentage","Level_4_Percentage"
"5677",5677,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","migrant","No","Math",93,41,5,0,139,66.9064748201439,29.4964028776978,3.59712230215827,0
"5678",5678,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","migrant","No","Science",39,81,6,2,128,30.46875,63.28125,4.6875,1.5625
"5679",5679,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","military","No","ELA",77,36,20,0,133,57.8947368421053,27.0676691729323,15.0375939849624,0
"5680",5680,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","military","No","Math",93,41,5,0,139,66.9064748201439,29.4964028776978,3.59712230215827,0
"5681",5681,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","military","No","Science",39,81,6,2,128,30.46875,63.28125,4.6875,1.5625
"5682",5682,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","AM7","ELA",0,0,0,0,0,0,0,0,0
"5683",5683,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","AM7","Math",0,0,0,0,0,0,0,0,0
"5684",5684,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","AM7","Science",0,0,0,0,0,0,0,0,0
"5685",5685,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","AS7","ELA",0,0,0,0,0,0,0,0,0
"5686",5686,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"5687",5687,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","AS7","Science",0,0,0,0,0,0,0,0,0
"5688",5688,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","BL7","ELA",12,6,2,0,20,60,30,10,0
"5689",5689,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","BL7","Math",14,6,1,0,21,66.6666666666667,28.5714285714286,4.76190476190476,0
"5690",5690,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","BL7","Science",9,9,0,0,18,50,50,0,0
"5691",5691,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","HI7","ELA",58,22,9,0,89,65.1685393258427,24.7191011235955,10.1123595505618,0
"5692",5692,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","HI7","Math",66,24,3,0,93,70.9677419354839,25.8064516129032,3.2258064516129,0
"5693",5693,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","HI7","Science",26,54,4,1,85,30.5882352941176,63.5294117647059,4.70588235294118,1.17647058823529
"5694",5694,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","MU7","ELA",0,0,0,0,0,0,0,0,0
"5695",5695,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","MU7","Math",0,0,0,0,0,0,0,0,0
"5696",5696,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","MU7","Science",0,0,0,0,0,0,0,0,0
"5697",5697,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","WH7","ELA",0,0,0,0,0,0,0,0,0
"5698",5698,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","WH7","Math",0,0,0,0,0,0,0,0,0
"5699",5699,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","Race7","WH7","Science",0,0,0,0,0,0,0,0,0
"5700",5700,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","sex","Female","ELA",33,21,8,0,62,53.2258064516129,33.8709677419355,12.9032258064516,0
"5701",5701,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","sex","Female","Math",42,25,0,0,67,62.6865671641791,37.3134328358209,0,0
"5702",5702,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","sex","Female","Science",20,41,2,0,63,31.7460317460317,65.0793650793651,3.17460317460317,0
"5703",5703,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","sex","Male","ELA",44,15,12,0,71,61.9718309859155,21.1267605633803,16.9014084507042,0
"5704",5704,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","sex","Male","Math",51,16,5,0,72,70.8333333333333,22.2222222222222,6.94444444444444,0
"5705",5705,28,"Providence",28149,2022,"Post Takeover","Hope High School","High School","College Hill","No","sex","Male","Science",19,40,4,2,65,29.2307692307692,61.5384615384615,6.15384615384615,3.07692307692308
"5706",5706,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","All Students","All","ELA",152,30,13,1,196,77.5510204081633,15.3061224489796,6.63265306122449,0.510204081632653
"5707",5707,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","All Students","All","Math",152,43,1,0,196,77.5510204081633,21.9387755102041,0.510204081632653,0
"5708",5708,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","All Students","All","Science",64,133,9,1,207,30.9178743961353,64.2512077294686,4.34782608695652,0.483091787439614
"5709",5709,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","foster","No","ELA",152,30,13,1,196,77.5510204081633,15.3061224489796,6.63265306122449,0.510204081632653
"5710",5710,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","foster","No","Math",152,43,1,0,196,77.5510204081633,21.9387755102041,0.510204081632653,0
"5711",5711,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","foster","No","Science",64,133,9,1,207,30.9178743961353,64.2512077294686,4.34782608695652,0.483091787439614
"5712",5712,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Grade","11","ELA",152,30,13,1,196,77.5510204081633,15.3061224489796,6.63265306122449,0.510204081632653
"5713",5713,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Grade","11","Math",152,43,1,0,196,77.5510204081633,21.9387755102041,0.510204081632653,0
"5714",5714,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Grade","11","Science",64,133,9,1,207,30.9178743961353,64.2512077294686,4.34782608695652,0.483091787439614
"5715",5715,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","homeless","No","ELA",151,30,13,1,195,77.4358974358974,15.3846153846154,6.66666666666667,0.512820512820513
"5716",5716,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","homeless","No","Math",151,43,1,0,195,77.4358974358974,22.0512820512821,0.512820512820513,0
"5717",5717,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","homeless","No","Science",63,132,9,1,205,30.7317073170732,64.390243902439,4.39024390243902,0.48780487804878
"5718",5718,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","homeless","Yes","ELA",0,0,0,0,0,0,0,0,0
"5719",5719,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","homeless","Yes","Math",0,0,0,0,0,0,0,0,0
"5720",5720,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","homeless","Yes","Science",0,0,0,0,0,0,0,0,0
"5721",5721,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","iep","NOT SWD","ELA",120,25,12,1,158,75.9493670886076,15.8227848101266,7.59493670886076,0.632911392405063
"5722",5722,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","iep","NOT SWD","Math",119,38,1,0,158,75.3164556962025,24.0506329113924,0.632911392405063,0
"5723",5723,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","iep","NOT SWD","Science",51,103,8,1,163,31.2883435582822,63.1901840490798,4.9079754601227,0.613496932515337
"5724",5724,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","iep","SWD","ELA",32,5,1,0,38,84.2105263157895,13.1578947368421,2.63157894736842,0
"5725",5725,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","iep","SWD","Math",33,5,0,0,38,86.8421052631579,13.1578947368421,0,0
"5726",5726,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","iep","SWD","Science",13,30,1,0,44,29.5454545454545,68.1818181818182,2.27272727272727,0
"5727",5727,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lep","ELL","ELA",76,7,0,0,83,91.566265060241,8.43373493975904,0,0
"5728",5728,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lep","ELL","Math",71,12,0,0,83,85.5421686746988,14.4578313253012,0,0
"5729",5729,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lep","ELL","Science",29,53,1,0,83,34.9397590361446,63.855421686747,1.20481927710843,0
"5730",5730,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lep","Not ELL","ELA",76,23,13,1,113,67.2566371681416,20.353982300885,11.5044247787611,0.884955752212389
"5731",5731,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lep","Not ELL","Math",81,31,1,0,113,71.6814159292035,27.4336283185841,0.884955752212389,0
"5732",5732,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lep","Not ELL","Science",35,80,8,1,124,28.2258064516129,64.5161290322581,6.45161290322581,0.806451612903226
"5733",5733,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lunch","No","ELA",21,3,5,0,29,72.4137931034483,10.3448275862069,17.2413793103448,0
"5734",5734,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lunch","No","Math",19,10,0,0,29,65.5172413793103,34.4827586206897,0,0
"5735",5735,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lunch","No","Science",11,18,0,0,29,37.9310344827586,62.0689655172414,0,0
"5736",5736,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lunch","Yes","ELA",131,27,8,1,167,78.4431137724551,16.1676646706587,4.79041916167665,0.598802395209581
"5737",5737,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lunch","Yes","Math",133,33,1,0,167,79.6407185628742,19.7604790419162,0.598802395209581,0
"5738",5738,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","lunch","Yes","Science",53,115,9,1,178,29.7752808988764,64.6067415730337,5.0561797752809,0.561797752808989
"5739",5739,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","migrant","No","ELA",152,30,13,1,196,77.5510204081633,15.3061224489796,6.63265306122449,0.510204081632653
"5740",5740,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","migrant","No","Math",152,43,1,0,196,77.5510204081633,21.9387755102041,0.510204081632653,0
"5741",5741,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","migrant","No","Science",64,133,9,1,207,30.9178743961353,64.2512077294686,4.34782608695652,0.483091787439614
"5742",5742,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","military","No","ELA",152,30,13,1,196,77.5510204081633,15.3061224489796,6.63265306122449,0.510204081632653
"5743",5743,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","military","No","Math",152,43,1,0,196,77.5510204081633,21.9387755102041,0.510204081632653,0
"5744",5744,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","military","No","Science",64,133,9,1,207,30.9178743961353,64.2512077294686,4.34782608695652,0.483091787439614
"5745",5745,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","AM7","ELA",0,0,0,0,0,0,0,0,0
"5746",5746,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","AM7","Math",0,0,0,0,0,0,0,0,0
"5747",5747,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","AM7","Science",0,0,0,0,0,0,0,0,0
"5748",5748,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","AS7","ELA",0,0,0,0,0,0,0,0,0
"5749",5749,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"5750",5750,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","AS7","Science",0,0,0,0,0,0,0,0,0
"5751",5751,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","BL7","ELA",24,6,4,0,34,70.5882352941177,17.6470588235294,11.7647058823529,0
"5752",5752,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","BL7","Math",28,6,0,0,34,82.3529411764706,17.6470588235294,0,0
"5753",5753,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","BL7","Science",12,22,2,0,36,33.3333333333333,61.1111111111111,5.55555555555556,0
"5754",5754,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","HI7","ELA",115,19,6,1,141,81.5602836879433,13.4751773049645,4.25531914893617,0.709219858156028
"5755",5755,28,"Providence",28150,2022,"Post Takeover","Mount Pleasant High School","High School","Mount Pleasant","No","Race7","HI7","Math",108,32,1,0,141,76.5957446808511,22.6950354609929,0.709219858156028,0
